categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/PoolUtils.java,2133,2133,,,close()V,NO_FIELD,unfixed,Public Method,org.apache.commons.pool.BaseKeyedObjectPool.close(),java\org\apache\commons\pool\BaseKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,7.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.33,1.0,1.0,1.0,1.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/PoolUtils.java,1659,1659,,,returnObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,unfixed,Public Abstract Method,"org.apache.commons.pool.BaseKeyedObjectPool.returnObject(Object,Object)",java\org\apache\commons\pool\BaseKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/PoolUtils.java,1519,1519,,,returnObject(Ljava/lang/Object;)V,NO_FIELD,unfixed,Public Abstract Method,"org.apache.commons.pool.BaseKeyedObjectPool.returnObject(Object,Object)",java\org\apache\commons\pool\BaseKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/PoolUtils.java,2317,2317,,,close()V,NO_FIELD,unfixed,Public Method,org.apache.commons.pool.BaseKeyedObjectPool.close(),java\org\apache\commons\pool\BaseKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,7.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.33,1.0,1.0,1.0,1.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/PoolUtils.java,1532,1532,,,invalidateObject(Ljava/lang/Object;)V,NO_FIELD,unfixed,Public Abstract Method,"org.apache.commons.pool.BaseKeyedObjectPool.invalidateObject(Object,Object)",java\org\apache\commons\pool\BaseKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0
BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,19,commons-pool,c46728a98690e86b4fab24295d044f20e8ba17f1,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/impl/CursorableLinkedList.java,966,999,,,NO_METHOD,NO_FIELD,unfixed,Class,org.apache.commons.pool.impl.CursorableLinkedList,java\org\apache\commons\pool\impl\CursorableLinkedList.java,2.0,2.0,3.0,1.0,18.0,0.0,9.0,8.0,3.0,4.0,4.0,1.0,-1,0.0,1.0,-1,-1,-1,45.0,4.0,45.0,45.0,0.0,2.0,9.0,34.0,-1,1170.0,91.0,633.0,141.0,394.0,450.0,-1,-1,-1,310.0,479.0,157.0,322.0,-1,-1,-1,-1,-1,6.0,6.0,8.0,6.0,-1,1.0,3.0,-1,73.0,50.0,0.71,123.0,123.0,148.0,73.0
DODGY_CODE,RI_REDUNDANT_INTERFACES,3,20,commons-pool,c46728a98690e86b4fab24295d044f20e8ba17f1,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/impl/CursorableLinkedList.java,1116,1201,,,NO_METHOD,NO_FIELD,unfixed,Class,org.apache.commons.pool.impl.CursorableLinkedList,java\org\apache\commons\pool\impl\CursorableLinkedList.java,2.0,2.0,3.0,1.0,18.0,0.0,9.0,8.0,3.0,4.0,4.0,1.0,-1,0.0,1.0,-1,-1,-1,45.0,4.0,45.0,45.0,0.0,2.0,9.0,34.0,-1,1170.0,91.0,633.0,141.0,394.0,450.0,-1,-1,-1,310.0,479.0,157.0,322.0,-1,-1,-1,-1,-1,6.0,6.0,8.0,6.0,-1,1.0,3.0,-1,73.0,50.0,0.71,123.0,123.0,148.0,73.0
Multithreaded correctness,NO_NOTIFY_NOT_NOTIFYALL,3,17,commons-pool,1b80d343ca28618318e7c13760913ad91dca78c5,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1324,1324,,,allocate()V,NO_FIELD,unfixed,Private Method,org.apache.commons.pool.impl.GenericKeyedObjectPool.allocate(),java\org\apache\commons\pool\impl\GenericKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.0,79.0,7.0,49.0,5.0,37.0,23.0,18.0,67.0,2.0,24.0,36.0,5.0,31.0,9.0,9.0,13.0,7.0,8.0,-1,-1,-1,-1,8.0,-1,2.0,8.0,-1,-1,0.47,9.0,9.0,13.0,7.0
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,a6ace71ffb7d3aece837c29befadef409604ef39,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1836,1836,,,setFactory(Lorg/apache/commons/pool/KeyedPoolableObjectFactory;)V,_poolMap,unfixed,Public Method,org.apache.commons.pool.BaseKeyedObjectPool.setFactory(KeyedPoolableObjectFactory),java\org\apache\commons\pool\BaseKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,8.0,0.0,3.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.67,1.0,1.0,1.0,1.0
Multithreaded correctness,NN_NAKED_NOTIFY,2,14,commons-pool,1b80d343ca28618318e7c13760913ad91dca78c5,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1302,1302,,,allocate()V,NO_FIELD,unfixed,Private Method,org.apache.commons.pool.impl.GenericKeyedObjectPool.allocate(),java\org\apache\commons\pool\impl\GenericKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.0,79.0,7.0,49.0,5.0,37.0,23.0,18.0,67.0,2.0,24.0,36.0,5.0,31.0,9.0,9.0,13.0,7.0,8.0,-1,-1,-1,-1,8.0,-1,2.0,8.0,-1,-1,0.47,9.0,9.0,13.0,7.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,61de3790709556f2f9cc0b0e24d973b06978dbed,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1742,1742,,,addObject(Ljava/lang/Object;)V,NO_FIELD,unfixed,Public Method,org.apache.commons.pool.BaseKeyedObjectPool.addObject(Object),java\org\apache\commons\pool\BaseKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,8.0,0.0,3.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.67,1.0,1.0,1.0,1.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,094266f6a51a974ffb6dc264bcb6f7c13801fd96,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1581,1581,,,returnObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,unfixed,Public Abstract Method,"org.apache.commons.pool.BaseKeyedObjectPool.returnObject(Object,Object)",java\org\apache\commons\pool\BaseKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0
BAD_PRACTICE,EQ_COMPARETO_USE_OBJECT_EQUALS,2,16,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,2327,2334,,,compareTo(Lorg/apache/commons/pool/impl/GenericKeyedObjectPool$ObjectTimestampPair;)I,NO_FIELD,unfixed,Public Method,org.apache.commons.pool.impl.GenericKeyedObjectPool.ObjectTimestampPair.compareTo(Object),java\org\apache\commons\pool\impl\GenericKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
DODGY_CODE,RI_REDUNDANT_INTERFACES,3,20,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,204,2725,,,NO_METHOD,NO_FIELD,unfixed,Public Class,org.apache.commons.pool.impl.GenericKeyedObjectPool,java\org\apache\commons\pool\impl\GenericKeyedObjectPool.java,2.0,2.0,2.0,1.0,19.0,0.0,10.0,8.0,2.0,6.0,6.0,0.0,-1,0.0,15.0,-1,-1,-1,57.0,19.0,57.0,71.0,1.0,4.0,1.0,51.0,-1,1693.0,137.0,678.0,171.0,448.0,885.0,-1,-1,-1,330.0,480.0,178.0,302.0,-1,-1,-1,-1,-1,22.0,20.0,28.0,11.0,-1,2.0,7.0,-1,91.0,72.0,1.31,148.0,142.0,163.0,71.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,8ec3f1044c2a15091c66d8abcc7d2fe7f0653d0a,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1992,1992,,,evict()V,NO_FIELD,unfixed,Public Method,org.apache.commons.pool.impl.GenericKeyedObjectPool.evict(),java\org\apache\commons\pool\impl\GenericKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17.0,162.0,11.0,122.0,10.0,87.0,32.0,24.0,207362.0,5.0,47.0,77.0,10.0,67.0,28.0,28.0,40.0,5.0,10.0,-1,-1,-1,-1,7.0,-1,6.0,3.0,-1,-1,0.26,28.0,28.0,40.0,5.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1774,1774,,,preparePool(Ljava/lang/Object;Z)V,NO_FIELD,unfixed,Public Method,"org.apache.commons.pool.impl.GenericKeyedObjectPool.preparePool(Object,boolean)",java\org\apache\commons\pool\impl\GenericKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.0,29.0,1.0,14.0,2.0,8.0,14.0,3.0,6.0,1.0,4.0,8.0,2.0,6.0,4.0,4.0,4.0,1.0,1.0,-1,-1,-1,-1,0.0,-1,2.0,0.0,-1,-1,1.0,4.0,4.0,4.0,1.0
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,a6ace71ffb7d3aece837c29befadef409604ef39,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1404,1404,,,clearOldest()V,_poolMap,unfixed,Public Method,org.apache.commons.pool.impl.GenericKeyedObjectPool.clearOldest(),java\org\apache\commons\pool\impl\GenericKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.0,59.0,5.0,39.0,14.0,30.0,15.0,19.0,15.0,1.0,27.0,32.0,15.0,17.0,6.0,6.0,7.0,1.0,1.0,-1,-1,-1,-1,0.0,-1,2.0,0.0,-1,-1,0.38,6.0,6.0,7.0,1.0
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,a6ace71ffb7d3aece837c29befadef409604ef39,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1372,1372,,,clear()V,_poolMap,unfixed,Public Method,org.apache.commons.pool.BaseKeyedObjectPool.clear(),java\org\apache\commons\pool\BaseKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,6.0,0.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.0,1.0,1.0,1.0,1.0
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,b6c88ba6c0b1dc32649eb106f71c02139e0910f4,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,2153,2153,,,debugInfo()Ljava/lang/String;,_poolMap,unfixed,Method,org.apache.commons.pool.impl.GenericKeyedObjectPool.debugInfo(),java\org\apache\commons\pool\impl\GenericKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,17.0,0.0,11.0,4.0,8.0,6.0,10.0,2.0,0.0,7.0,9.0,4.0,5.0,2.0,2.0,2.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,1.0,0.0,-1,-1,0.55,2.0,2.0,2.0,1.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,094266f6a51a974ffb6dc264bcb6f7c13801fd96,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,2366,2366,,,run()V,NO_FIELD,unfixed,Public Method,org.apache.commons.pool.PoolUtils.KeyedObjectPoolMinIdleTimerTask.run(),java\org\apache\commons\pool\PoolUtils.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,18.0,2.0,15.0,2.0,10.0,1.0,3.0,6.0,1.0,5.0,9.0,2.0,7.0,4.0,4.0,4.0,1.0,1.0,-1,-1,-1,-1,0.0,-1,2.0,0.0,-1,-1,0.07,4.0,4.0,4.0,1.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,16a2ef563c9d87253a2347628f796776d0987851,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1675,1675,,,addObjectToPool(Ljava/lang/Object;Ljava/lang/Object;Z)V,NO_FIELD,unfixed,Private Method,"org.apache.commons.pool.impl.GenericObjectPool.addObjectToPool(Object,boolean)",java\org\apache\commons\pool\impl\GenericObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.0,36.0,3.0,30.0,3.0,21.0,5.0,10.0,48.0,2.0,12.0,20.0,3.0,17.0,8.0,8.0,10.0,1.0,4.0,-1,-1,-1,-1,0.0,-1,2.0,0.0,-1,-1,0.17,8.0,8.0,10.0,1.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,1390,1390,,,returnObject(Ljava/lang/Object;)V,NO_FIELD,unfixed,Public Abstract Method,"org.apache.commons.pool.BaseKeyedObjectPool.returnObject(Object,Object)",java\org\apache\commons\pool\BaseKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,1763,1763,,,run()V,NO_FIELD,unfixed,Public Method,org.apache.commons.pool.PoolUtils.KeyedObjectPoolMinIdleTimerTask.run(),java\org\apache\commons\pool\PoolUtils.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,18.0,2.0,15.0,2.0,10.0,1.0,3.0,6.0,1.0,5.0,9.0,2.0,7.0,4.0,4.0,4.0,1.0,1.0,-1,-1,-1,-1,0.0,-1,2.0,0.0,-1,-1,0.07,4.0,4.0,4.0,1.0
Multithreaded correctness,NN_NAKED_NOTIFY,2,14,commons-pool,89f9a68b9cfc8d03e9e363ad1d0edb7636445ef9,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,1255,1255,,,allocate()V,NO_FIELD,unfixed,Private Method,org.apache.commons.pool.impl.GenericObjectPool.allocate(),java\org\apache\commons\pool\impl\GenericObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17.0,30.0,0.0,28.0,3.0,20.0,2.0,9.0,13.0,1.0,16.0,21.0,3.0,18.0,7.0,7.0,10.0,7.0,11.0,-1,-1,-1,-1,9.0,-1,2.0,7.0,-1,-1,0.07,7.0,7.0,10.0,7.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,1459,1459,,,addObjectToPool(Ljava/lang/Object;Z)V,NO_FIELD,unfixed,Private Method,"org.apache.commons.pool.impl.GenericObjectPool.addObjectToPool(Object,boolean)",java\org\apache\commons\pool\impl\GenericObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.0,30.0,3.0,26.0,3.0,18.0,3.0,9.0,36.0,2.0,11.0,18.0,3.0,15.0,7.0,7.0,9.0,1.0,3.0,-1,-1,-1,-1,0.0,-1,2.0,0.0,-1,-1,0.12,7.0,7.0,9.0,1.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,ba43038ef8e24f438d1f2b945c3d2ed295813f33,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,1686,1686,,,addObject()V,NO_FIELD,unfixed,Public Method,org.apache.commons.pool.BaseKeyedObjectPool.addObject(Object),java\org\apache\commons\pool\BaseKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,8.0,0.0,3.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.67,1.0,1.0,1.0,1.0
Multithreaded correctness,NO_NOTIFY_NOT_NOTIFYALL,3,17,commons-pool,89f9a68b9cfc8d03e9e363ad1d0edb7636445ef9,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,1269,1269,,,allocate()V,NO_FIELD,unfixed,Private Method,org.apache.commons.pool.impl.GenericObjectPool.allocate(),java\org\apache\commons\pool\impl\GenericObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17.0,30.0,0.0,28.0,3.0,20.0,2.0,9.0,13.0,1.0,16.0,21.0,3.0,18.0,7.0,7.0,10.0,7.0,11.0,-1,-1,-1,-1,9.0,-1,2.0,7.0,-1,-1,0.07,7.0,7.0,10.0,7.0
DODGY_CODE,RI_REDUNDANT_INTERFACES,3,20,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,190,2078,,,NO_METHOD,NO_FIELD,unfixed,Public Class,org.apache.commons.pool.impl.GenericObjectPool,java\org\apache\commons\pool\impl\GenericObjectPool.java,2.0,1.0,2.0,1.0,15.0,0.0,8.0,7.0,2.0,4.0,4.0,0.0,-1,0.0,16.0,-1,-1,-1,52.0,17.0,52.0,63.0,1.0,4.0,1.0,46.0,-1,1380.0,105.0,486.0,122.0,315.0,798.0,-1,-1,-1,230.0,337.0,125.0,212.0,-1,-1,-1,-1,-1,18.0,16.0,21.0,11.0,-1,2.0,7.0,-1,92.0,70.0,1.64,109.0,103.0,119.0,62.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a6ace71ffb7d3aece837c29befadef409604ef39,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,1604,1604,,,evict()V,NO_FIELD,unfixed,Public Method,org.apache.commons.pool.impl.GenericKeyedObjectPool.evict(),java\org\apache\commons\pool\impl\GenericKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.0,160.0,9.0,119.0,7.0,84.0,35.0,22.0,362882.0,6.0,41.0,73.0,7.0,66.0,29.0,29.0,40.0,5.0,9.0,-1,-1,-1,-1,7.0,-1,6.0,3.0,-1,-1,0.29,29.0,29.0,40.0,5.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,2db51e18750b5671983a9fa79ac74c70654b3a23,src/java/org/apache/commons/pool/impl/SoftReferenceObjectPool.java,190,190,,,returnObject(Ljava/lang/Object;)V,NO_FIELD,unfixed,Public Abstract Method,"org.apache.commons.pool.BaseKeyedObjectPool.returnObject(Object,Object)",java\org\apache\commons\pool\BaseKeyedObjectPool.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0
